ID,Block,Sex,Diet,Regimen,Weight,Fat_Scores_Dorsal,Fat_Scores_Pelvic,days_since_1st_trt,days_since_2nd_trt,days_since_1st_D_or_A,days_since_1st_D_inj,vax_history,blank_avg,blank_sd,cutoff_new,age_lab,Env,age_wild,repro,body_length_mm,ticks_total,fleas,mites,Testes,H_poly,Pinworms,Cestode,repro_bin,Col_5_bcen,Col_6_bcen,Col_7_bcen,Col_5_avg,Col_6_avg,Col_7_avg,OD_avg,OD,Fat_Scores_Sum,boost,ishigh,ismale,isrepro,isadult,islab,isvax,isHp,nHp
SUBJ-0076,,F,High,D,26.0,2.0,2.0,6.0,,6.0,6.0,D,0.066571429,0.014646864,0.110512019,,Wild,A,G,90.0,5,1,3,0.0,0,0,0,Reproductive,-0.015571429,-0.016571429,-0.014571429,-0.016214286,-0.017714286,-0.016714286,-0.016880953,0.0,4.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0076,,F,High,D,22.5,2.0,3.0,14.0,,14.0,14.0,D,0.063375,0.004922842,0.078143527,,Wild,A,P,87.0,0,0,6,0.0,0,0,0,Reproductive,1.225625,0.789625,0.425625,1.24775,0.78475,0.43075,0.821083333,0.821083333,5.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0077,,F,High,DD,25.0,2.0,3.0,63.0,44.0,63.0,63.0,DD,0.070625,0.014585417,0.11438125,,Wild,A,G/L,90.0,0,0,1,0.0,0,0,0,Reproductive,1.955375,1.418375,0.858375,1.990116072,1.411616072,0.847116072,1.416282738,1.416282738,5.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0077,,F,High,DD,27.0,2.0,2.0,54.0,35.0,54.0,54.0,DD,0.055125,0.003407253,0.06534676,,Wild,A,L,90.0,0,0,0,0.0,0,0,0,Reproductive,1.877875,1.123875,0.812875,1.8888125,1.1203125,0.8063125,1.2718125,1.2718125,4.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0077,,F,High,DD,24.0,2.0,2.0,19.0,0.0,19.0,19.0,D,0.0655,0.005809475,0.082928425,,Wild,A,P,85.0,0,0,0,0.0,0,0,0,Reproductive,1.7565,1.2055,0.6685,1.7316875,1.1786875,0.6561875,1.188854167,1.188854167,4.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0077,,F,High,DD,21.0,2.0,3.0,13.0,,13.0,13.0,D,0.0615,0.006751543,0.081754629,,Wild,A,P,81.0,0,0,4,0.0,0,0,0,Reproductive,1.0345,0.6035,0.3105,1.046583334,0.605583334,0.315083334,0.65575,0.65575,5.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0077,,F,High,DD,26.0,2.0,2.0,33.0,14.0,33.0,33.0,DD,0.0615,0.006751543,0.081754629,,Wild,A,G,88.0,0,0,0,0.0,0,0,0,Reproductive,2.6955,2.3425,1.6825,2.654083334,2.343083334,1.696583334,2.23125,2.23125,4.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0078,,F,High,AD,21.0,2.0,3.0,6.0,,6.0,,A,0.060875,0.005710462,0.078006386,,Wild,A,P,96.0,0,0,0,0.0,0,0,0,Reproductive,-0.008875,-0.011875,-0.010875,-0.0094375,-0.0089375,-0.0084375,-0.0089375,0.0,5.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1,22
SUBJ-0078,,F,Low,AD,22.0,3.0,3.0,48.0,0.0,48.0,,A,0.060375,0.005475799,0.076802397,,Wild,A,P,92.0,1,0,1,0.0,0,0,0,Reproductive,-0.000375,-0.004375,-0.007375,-0.0008125,-0.0038125,-0.0068125,-0.0038125,0.0,6.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,22
SUBJ-0078,,F,High,AD,22.0,3.0,3.0,29.0,,29.0,,A,0.06525,0.011188722,0.098816166,,Wild,A,P,85.0,0,0,1,0.0,0,0,0,Reproductive,-0.01225,-0.01425,-0.01725,-0.0085,-0.0145,-0.018,-0.013666667,0.0,6.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1,22
SUBJ-0078,,F,Low,AD,25.0,3.0,3.0,50.0,2.0,2.0,2.0,AD,0.065125,0.005254462,0.080888387,,Wild,A,P,93.0,0,0,0,0.0,0,0,0,Reproductive,-0.005125,-0.004125,-0.011125,0.000125,-0.006875,-0.012375,-0.006375,0.0,6.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,22
SUBJ-0078,,F,High,AD,25.0,2.0,2.0,22.0,,22.0,,A,0.05775,0.005117372,0.073102117,,Wild,A,G,90.0,2,0,0,0.0,0,0,0,Reproductive,-0.01075,-0.00975,-0.01075,-0.0085625,-0.0095625,-0.0065625,-0.008229167,0.0,4.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1,22
SUBJ-0078,,F,Low,AD,17.5,2.0,2.0,63.0,15.0,15.0,15.0,AD,0.06325,0.006057021,0.081421062,,Wild,A,NP,92.0,8,0,0,0.0,22,0,0,Non-Reproductive,1.51175,0.91575,0.50775,1.5593125,0.9393125,0.5078125,1.002145833,1.002145833,4.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1,22
SUBJ-0079,,M,High,DA,23.5,2.0,2.0,33.0,13.0,33.0,33.0,DA,0.070625,0.014585417,0.11438125,,Wild,A,S,93.0,0,1,1,0.802,30,120,0,Reproductive,0.332375,0.175375,0.072375,0.339116072,0.172616072,0.078116072,0.196616072,0.196616072,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,30
SUBJ-0079,,M,High,DA,24.5,2.0,2.0,21.0,1.0,21.0,21.0,DA,0.059625,0.004090767,0.071897301,,Wild,A,S,85.0,0,1,0,0.0,0,0,0,Reproductive,0.653375,0.336375,0.172375,0.635,0.338,0.169,0.380666667,0.380666667,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0080,,M,High,DD,26.5,2.0,3.0,34.0,14.0,34.0,34.0,DD,0.069285714,0.01072666,0.101465693,,Wild,A,S,99.0,0,0,0,0.888,17,1,2,Reproductive,1.507714286,0.895714286,0.476714286,1.481357143,0.870357143,0.483857143,0.945190476,0.945190476,5.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1,17
SUBJ-0081,,M,High,DD,19.0,3.0,2.0,19.0,0.0,19.0,19.0,D,0.055125,0.003407253,0.06534676,,Wild,A,D,81.0,0,0,0,0.0,0,0,0,Non-Reproductive,0.586875,0.301875,0.159875,0.5913125,0.3033125,0.1613125,0.351979167,0.351979167,5.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0081,,M,Low,DD,19.0,3.0,3.0,14.0,,14.0,14.0,D,0.065125,0.005254462,0.080888387,,Wild,A,S,75.0,0,0,0,0.0,0,0,0,Reproductive,0.562875,0.287875,0.131875,0.569625,0.281625,0.133125,0.328125,0.328125,6.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0081,,M,High,DD,20.0,2.0,2.0,26.0,7.0,26.0,26.0,DD,0.069285714,0.01072666,0.101465693,,Wild,A,D,91.0,1,1,1,0.0,0,0,0,Non-Reproductive,2.087714286,1.491714286,0.844714286,1.992857143,1.411857143,0.850857143,1.41852381,1.41852381,4.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0081,,M,Low,DD,18.5,3.0,3.0,21.0,2.0,21.0,21.0,DD,0.0615,0.006751543,0.081754629,,Wild,A,S,78.0,0,0,0,0.0,0,0,0,Reproductive,0.7065,0.3755,0.1945,0.723083334,0.378583334,0.198583334,0.433416667,0.433416667,6.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0082,,M,High,AD,27.5,3.0,4.0,21.0,2.0,2.0,2.0,AD,0.070625,0.014585417,0.11438125,,Wild,A,S,92.0,0,0,3,0.0,0,0,0,Reproductive,-0.013625,-0.017625,-0.020625,-0.008383929,-0.013883929,-0.015383929,-0.012550595,0.0,7.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,20
SUBJ-0082,,M,High,AD,25.5,2.0,2.0,26.0,7.0,7.0,7.0,AD,0.065125,0.005254462,0.080888387,,Wild,A,S,90.0,1,0,0,0.0,0,0,0,Reproductive,0.100875,0.048875,0.014875,0.105625,0.051125,0.012125,0.056291667,0.0,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,20
SUBJ-0082,,M,High,AD,26.0,2.0,2.0,12.0,,12.0,,A,0.0595,0.004213075,0.072139225,,Wild,A,S,80.0,3,0,0,0.0,0,0,0,Reproductive,-0.0035,-0.0065,-0.0055,-0.00325,-0.00575,-0.00275,-0.003916667,0.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,1,20
SUBJ-0082,,M,High,AD,27.0,3.0,3.0,33.0,14.0,14.0,14.0,AD,0.06325,0.006057021,0.081421062,,Wild,A,S,80.0,12,0,0,0.973,20,3,3,Reproductive,0.65675,0.36475,0.17875,0.6763125,0.3648125,0.1798125,0.406979167,0.406979167,6.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,20
SUBJ-0083,,M,High,D,19.0,2.0,2.0,36.0,,36.0,36.0,D,0.069125,0.006352903,0.088183709,,Wild,A,A,83.0,4,0,0,0.0,0,0,0,Non-Reproductive,-0.008125,-0.012125,-0.017125,-0.0065625,-0.0150625,-0.0195625,-0.013729167,0.0,4.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0084,,F,High,,22.0,3.0,3.0,,,,,,0.058285714,0.008344618,0.083319569,,Wild,A,P,79.0,0,0,2,0.0,0,0,0,Reproductive,-0.005285714,-0.008285714,-0.007285714,-0.004214286,-0.007214286,-0.007214286,-0.006214286,0.0,6.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0084,,F,High,,22.0,2.0,3.0,,,,,,0.060375,0.005475799,0.076802397,,Wild,A,P,83.0,6,1,1,0.0,0,0,0,Reproductive,-0.009375,-0.000375,-0.010375,-0.0078125,-0.0033125,-0.0093125,-0.0068125,0.0,5.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0085,,M,Low,,27.0,2.0,3.0,,,,,,0.06525,0.011188722,0.098816166,,Wild,A,S,85.0,0,0,0,0.0,0,0,0,Reproductive,-0.00725,-0.01225,-0.01125,0.0005,-0.015,-0.0085,-0.007666667,0.0,5.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0085,,M,High,,27.0,3.0,4.0,,,,,,0.069125,0.006352903,0.088183709,,Wild,A,S,85.0,9,0,1,0.0,0,0,0,Reproductive,-0.017125,-0.017125,-0.017125,-0.0190625,-0.0205625,-0.0195625,-0.019729167,0.0,7.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0085,,M,Low,,25.0,2.0,3.0,,,,,,0.069125,0.006352903,0.088183709,,Wild,A,S,98.0,6,0,1,0.0,0,0,0,Reproductive,-0.013125,-0.016125,-0.008125,-0.0095625,-0.0165625,-0.0055625,-0.0105625,0.0,5.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0086,,M,High,,27.0,2.0,3.0,,,,,,0.06525,0.011188722,0.098816166,,Wild,A,S,96.0,0,0,2,0.0,0,0,0,Reproductive,-0.00825,-0.00925,-0.01125,-0.01,-0.013,-0.015,-0.012666667,0.0,5.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0087,,M,Low,,25.0,2.0,3.0,,,,,,0.06525,0.011188722,0.098816166,,Wild,A,S,100.0,1,0,1,0.0,0,0,0,Reproductive,0.00275,-0.00625,-0.01125,-0.0005,-0.009,-0.0145,-0.008,0.0,5.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0088,,M,High,DD,20.0,3.0,2.0,36.0,8.0,36.0,36.0,DD,0.0595,0.005123475,0.074870426,,Wild,A,D,85.0,2,0,1,0.13,7,10,0,Non-Reproductive,2.7265,2.3325,1.6915,2.6966875,2.2896875,1.7096875,2.232020833,2.232020833,5.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1,7
SUBJ-0088,,M,High,DD,19.0,3.0,2.0,7.0,,7.0,7.0,D,0.063375,0.004922842,0.078143527,,Wild,A,D,82.0,0,0,5,0.0,0,0,0,Non-Reproductive,0.196625,0.099625,0.041625,0.20475,0.10025,0.04275,0.115916667,0.115916667,5.0,0,1.0,1.0,0.0,1.0,0.0,1.0,1,7
SUBJ-0088,,M,High,DD,18.0,2.0,2.0,28.0,0.0,28.0,28.0,D,0.069125,0.006352903,0.088183709,,Wild,A,S,78.0,1,0,4,0.0,0,0,0,Reproductive,1.490875,0.873875,0.506875,1.4729375,0.8629375,0.5049375,0.9469375,0.9469375,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,7
SUBJ-0089,,F,High,,24.5,3.0,3.0,,,,,,0.060375,0.005475799,0.076802397,,Wild,A,NP,92.0,0,0,3,0.0,0,0,0,Non-Reproductive,-0.008375,-0.008375,-0.010375,-0.0063125,-0.0083125,-0.0088125,-0.0078125,0.0,6.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0089,,F,High,,24.5,3.0,2.0,,,,,,0.05475,0.005214163,0.07039249,,Wild,A,P,90.0,4,1,5,0.0,0,0,0,Reproductive,-0.00375,0.00325,0.02025,-0.0019375,0.0020625,0.0105625,0.0035625,0.0,5.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0089,,F,High,,26.0,2.0,2.0,,,,,,0.0595,0.004213075,0.072139225,,Wild,A,L,90.0,0,0,1,0.0,0,0,0,Reproductive,-0.0085,-0.0085,-0.0075,-0.00775,-0.00825,-0.00375,-0.006583333,0.0,4.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0090,,M,Low,DA,18.5,2.0,2.0,19.0,0.0,19.0,19.0,D,0.070625,0.014585417,0.11438125,,Wild,A,D,90.0,0,1,2,0.0,0,0,0,Non-Reproductive,1.965375,0.554375,1.409375,1.926616072,0.555616072,1.413116072,1.298449405,1.298449405,4.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1,2
SUBJ-0090,,M,Low,DA,17.0,3.0,4.0,12.0,,12.0,12.0,D,0.060375,0.005475799,0.076802397,,Wild,A,D,80.0,2,0,1,0.0,0,0,0,Non-Reproductive,0.576625,0.001625,0.282625,0.5921875,0.0056875,0.2886875,0.295520833,0.295520833,7.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1,2
SUBJ-0090,,M,High,DA,17.0,2.0,2.0,26.0,7.0,26.0,26.0,DA,0.05775,0.005117372,0.073102117,,Wild,A,D,79.0,1,0,0,0.0,0,0,0,Non-Reproductive,1.90725,1.22125,0.70425,1.9244375,1.2279375,0.7099375,1.2874375,1.2874375,4.0,0,1.0,1.0,0.0,1.0,0.0,1.0,1,2
SUBJ-0090,,M,Low,DA,16.0,2.0,2.0,33.0,14.0,33.0,33.0,DA,0.06325,0.006057021,0.081421062,,Wild,A,D,77.0,0,0,1,0.131,2,105,0,Non-Reproductive,1.86775,1.19975,0.72675,1.8468125,1.1963125,0.7273125,1.2568125,1.2568125,4.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1,2
SUBJ-0091,,M,Low,DD,28.0,3.0,3.0,27.0,1.0,27.0,27.0,DD,0.063375,0.004922842,0.078143527,,Wild,A,S,94.0,0,0,4,0.0,0,0,0,Reproductive,1.688625,1.156625,0.645625,1.70275,1.14325,0.64425,1.163416667,1.163416667,6.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1,22
SUBJ-0091,,M,Low,DD,23.0,3.0,3.0,26.0,0.0,26.0,26.0,D,0.0655,0.005809475,0.082928425,,Wild,A,S,90.0,0,0,3,0.0,0,0,0,Reproductive,1.4765,0.8845,0.4955,1.4731875,0.8841875,0.4961875,0.9511875,0.9511875,6.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1,22
SUBJ-0091,,M,Low,DD,25.0,3.0,3.0,40.0,14.0,40.0,40.0,DD,0.06325,0.006057021,0.081421062,,Wild,A,S,80.0,0,0,1,1.001,26,45,0,Reproductive,1.88675,1.24775,0.75875,1.8868125,1.2383125,0.7613125,1.295479167,1.295479167,6.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1,22
SUBJ-0092,,F,Low,AD,21.0,2.0,3.0,33.0,14.0,14.0,14.0,AD,0.060875,0.005710462,0.078006386,,Wild,A,P,90.0,0,0,10,0.0,16,0,1,Reproductive,2.251125,1.461125,0.969125,2.2085625,1.4940625,0.9365625,1.546395833,1.546395833,5.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,16
SUBJ-0092,,F,Low,AD,21.0,3.0,4.0,20.0,1.0,1.0,1.0,AD,0.06525,0.011188722,0.098816166,,Wild,A,NP,82.0,3,0,0,0.0,0,0,0,Non-Reproductive,-0.01225,-0.01325,-0.01325,-0.0125,-0.0125,-0.012,-0.012333333,0.0,7.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1,16
SUBJ-0093,,M,Low,AD,25.0,2.0,2.0,34.0,7.0,7.0,7.0,AD,0.066571429,0.014646864,0.110512019,,Wild,A,S,100.0,0,0,4,0.0,0,0,0,Reproductive,0.015428571,0.004428571,-0.006571429,0.036785714,0.002285714,-0.004714286,0.011452381,0.0,4.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1,42
SUBJ-0093,,M,Low,AD,23.0,3.0,3.0,41.0,14.0,14.0,14.0,AD,0.06325,0.006057021,0.081421062,,Wild,A,S,89.0,0,1,1,0.862,42,30,0,Reproductive,1.48675,0.87375,0.51275,1.5053125,0.9053125,0.5203125,0.976979167,0.976979167,6.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1,42
SUBJ-0094,,M,High,AD,23.0,2.0,2.0,36.0,15.0,15.0,15.0,AD,0.059625,0.004090767,0.071897301,,Wild,A,S,100.0,6,0,0,0.8,99,12,0,Reproductive,0.165375,0.086375,0.036375,0.1685,0.086,0.0385,0.097666667,0.097666667,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,99
SUBJ-0095,,M,High,DA,26.0,2.0,2.0,28.0,7.0,28.0,28.0,DA,0.060875,0.005710462,0.078006386,,Wild,A,S,95.0,10,0,2,0.0,0,0,0,Reproductive,0.533125,0.290125,0.138125,0.5510625,0.2885625,0.1405625,0.326729167,0.326729167,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,181
SUBJ-0095,,M,High,DA,27.0,2.0,2.0,42.0,21.0,42.0,42.0,DA,0.059625,0.004090767,0.071897301,,Wild,A,S,87.0,2,0,0,0.746,181,0,0,Reproductive,0.275375,0.131375,0.062375,0.2745,0.1335,0.061,0.156333333,0.156333333,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,181
SUBJ-0095,,M,High,DA,25.5,2.0,3.0,21.0,0.0,21.0,21.0,D,0.055125,0.003407253,0.06534676,,Wild,A,S,96.0,0,1,0,0.0,0,0,0,Reproductive,0.857875,0.470875,0.246875,0.8478125,0.4723125,0.2428125,0.520979167,0.520979167,5.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,181
SUBJ-0095,,M,High,DA,27.5,3.0,4.0,22.0,1.0,22.0,22.0,DA,0.05775,0.005117372,0.073102117,,Wild,A,S,94.0,1,0,1,0.0,0,0,0,Reproductive,0.68325,0.38225,0.18825,0.6969375,0.3799375,0.1954375,0.424104167,0.424104167,7.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,181
SUBJ-0095,,M,High,DA,28.5,3.0,3.0,15.0,,15.0,15.0,D,0.0655,0.005809475,0.082928425,,Wild,A,S,95.0,3,0,5,0.0,0,0,0,Reproductive,0.9545,0.5345,0.2735,0.9551875,0.5326875,0.2646875,0.5841875,0.5841875,6.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,181
SUBJ-0096,,F,High,DA,25.5,2.0,3.0,35.0,14.0,35.0,35.0,DA,0.063375,0.004922842,0.078143527,,Wild,A,G,80.0,0,0,0,0.0,0,0,0,Reproductive,0.362625,0.191625,0.089625,0.37925,0.19275,0.09475,0.22225,0.22225,5.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0097,,F,Low,D,12.5,2.0,2.0,13.0,,13.0,13.0,D,0.0595,0.005123475,0.074870426,,Wild,A,P,67.0,1,0,0,0.0,0,0,0,Reproductive,0.9875,0.5235,0.2795,0.9611875,0.5246875,0.2816875,0.5891875,0.5891875,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0097,,F,Low,D,16.0,2.0,2.0,6.0,,6.0,6.0,D,0.065125,0.005254462,0.080888387,,Wild,SA,P,60.0,0,0,0,0.0,0,0,0,Reproductive,0.000875,-0.003125,0.004875,0.005625,-0.001875,0.004125,0.002625,0.0,4.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
SUBJ-0097,,F,Low,D,12.5,2.0,2.0,15.0,,15.0,15.0,D,0.0615,0.006751543,0.081754629,,Wild,SA,NP,68.0,1,0,1,0.0,0,0,0,Non-Reproductive,0.6285,0.3485,0.1685,0.653083334,0.357083334,0.172083334,0.394083334,0.394083334,4.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
SUBJ-0098,,M,Low,AD,15.5,2.0,2.0,14.0,,14.0,,A,0.058285714,0.008344618,0.083319569,,Wild,A,D,82.0,2,0,0,0.0,0,0,0,Non-Reproductive,-0.011285714,-0.009285714,-0.010285714,-0.012714286,-0.012214286,-0.012714286,-0.012547619,0.0,4.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
SUBJ-0099,,M,High,D,16.0,3.0,2.0,13.0,,13.0,13.0,D,0.058285714,0.008344618,0.083319569,,Wild,A,A,85.0,0,0,1,0.0,0,0,0,Non-Reproductive,1.176714286,0.689714286,0.419714286,1.226785715,0.719285715,0.424785715,0.790285715,0.790285715,5.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0100,,F,High,D,14.5,2.0,3.0,15.0,,15.0,15.0,D,0.05475,0.005214163,0.07039249,,Wild,A,NP,85.0,0,0,1,0.0,0,0,0,Non-Reproductive,1.46225,0.82525,0.47125,1.4200625,0.8315625,0.4655625,0.905729167,0.905729167,5.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0100,,F,High,D,15.5,3.0,3.0,7.0,,7.0,7.0,D,0.069285714,0.01072666,0.101465693,,Wild,A,NP,83.0,0,0,3,0.0,0,0,0,Non-Reproductive,0.657714286,0.360714286,0.169714286,0.668357143,0.342357143,0.163357143,0.391357143,0.391357143,6.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0101,,F,Low,A,13.0,3.0,2.0,9.0,,9.0,,A,0.070625,0.014585417,0.11438125,,Wild,A,NP,77.0,0,0,1,0.0,0,0,0,Non-Reproductive,-0.015625,0.009375,-0.019625,-0.012383929,0.013616072,-0.012383929,-0.003717262,0.0,5.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SUBJ-0101,,F,Low,A,12.5,3.0,3.0,15.0,,15.0,,A,0.069285714,0.01072666,0.101465693,,Wild,A,NP,79.0,2,0,0,0.0,0,0,0,Non-Reproductive,-0.019285714,-0.017285714,-0.017285714,-0.020642857,-0.021142857,-0.018642857,-0.020142857,0.0,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SUBJ-0102,,M,Low,A,20.0,2.0,2.0,7.0,,7.0,,A,0.055125,0.003407253,0.06534676,,Wild,A,S,88.0,2,0,6,0.792,5,21,0,Reproductive,-0.006125,-0.007125,-0.007125,-0.0056875,-0.0046875,-0.0056875,-0.005354167,0.0,4.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1,5
SUBJ-0103,,F,Low,,21.5,2.0,3.0,,,,,,0.06525,0.011188722,0.098816166,,Wild,A,P,91.0,1,0,2,0.0,0,0,0,Reproductive,-0.01525,-0.01425,-0.01625,-0.0175,-0.0185,-0.019,-0.018333333,0.0,5.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0104,,F,Low,DA,14.5,2.0,2.0,30.0,9.0,30.0,30.0,DA,0.0595,0.005123475,0.074870426,,Wild,A,P,72.0,0,0,1,0.0,0,0,0,Reproductive,1.5735,0.9625,0.5545,1.5521875,0.9686875,0.5601875,1.027020833,1.027020833,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,8
SUBJ-0104,,F,Low,DA,16.0,2.0,2.0,35.0,14.0,35.0,35.0,DA,0.0595,0.005123475,0.074870426,,Wild,SA,NP,74.0,0,0,0,0.0,8,2,0,Non-Reproductive,1.8855,1.2895,0.7345,1.8591875,1.2481875,0.7401875,1.282520833,1.282520833,4.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,8
SUBJ-0105,,F,Low,DA,23.0,2.0,2.0,64.0,43.0,64.0,64.0,DA,0.058285714,0.008344618,0.083319569,,Wild,A,P,90.0,0,0,0,0.0,20,0,1,Reproductive,0.184714286,0.095714286,0.041714286,0.195785715,0.096285715,0.041785715,0.111285715,0.111285715,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,20
SUBJ-0105,,F,Low,DA,21.0,3.0,3.0,8.0,,8.0,8.0,D,0.0595,0.005123475,0.074870426,,Wild,A,P,80.0,0,2,0,0.0,0,0,0,Reproductive,0.3905,0.1775,0.1055,0.3956875,0.1806875,0.1106875,0.229020833,0.229020833,6.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,20
SUBJ-0105,,F,Low,DA,23.0,3.0,3.0,29.0,8.0,29.0,29.0,DA,0.055125,0.003407253,0.06534676,,Wild,A,G,80.0,1,0,0,0.0,0,0,0,Reproductive,0.386875,0.198875,0.099875,0.3963125,0.2018125,0.1028125,0.233645833,0.233645833,6.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,20
SUBJ-0105,,F,Low,DA,21.5,2.0,2.0,51.0,30.0,51.0,51.0,DA,0.0615,0.006751543,0.081754629,,Wild,A,L,92.0,0,0,0,0.0,0,0,0,Reproductive,0.0555,0.2255,0.0925,0.057583334,0.230583334,0.094583334,0.127583334,0.127583334,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,20
SUBJ-0106,,F,High,A,17.5,2.0,3.0,43.0,,43.0,,A,0.05775,0.005117372,0.073102117,,Wild,A,NP,85.0,1,0,0,0.0,0,0,0,Non-Reproductive,-0.00975,-0.00475,-0.00975,-0.0065625,-0.0035625,-0.0040625,-0.004729167,0.0,5.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
SUBJ-0107,,M,High,D,23.5,2.0,3.0,50.0,,50.0,50.0,D,0.0655,0.005809475,0.082928425,,Wild,A,S,90.0,1,0,3,0.0,0,0,0,Reproductive,0.0025,0.0045,-0.0055,0.0081875,0.0046875,-0.0068125,0.002020833,0.0,5.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0108,,M,High,DD,17.0,3.0,3.0,27.0,0.0,27.0,27.0,D,0.060875,0.005710462,0.078006386,,Wild,A,S,71.0,0,0,0,0.0,0,0,0,Reproductive,1.691125,0.977125,0.611125,1.6470625,0.9860625,0.5925625,1.075229167,1.075229167,6.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0108,,M,High,DD,18.5,3.0,3.0,13.0,,13.0,13.0,D,0.059625,0.004090767,0.071897301,,Wild,A,D,87.0,0,0,0,0.0,0,0,0,Non-Reproductive,1.171375,0.515375,0.320375,1.1625,0.5165,0.3245,0.667833333,0.667833333,6.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0
